,x,y,target
141,18.27397346496582,-2.18070912361145,-1.0
142,2.971245527267456,-5.8561625480651855,1.0
143,17.305917739868164,-2.0340263843536377,-1.0
144,-12.000603675842285,-13.477805137634277,1.0
145,17.178152084350586,31.490751266479492,-1.0
146,-42.14174270629883,-1.5934066772460938,-1.0
147,26.943117141723633,-22.211669921875,-1.0
148,18.622629165649414,34.089508056640625,-1.0
149,18.054006576538086,11.904940605163574,1.0
150,19.873674392700195,-23.282052993774414,-1.0
151,-30.27604103088379,18.018735885620117,1.0
152,12.787613868713379,15.6758451461792,-1.0
153,27.777074813842773,31.220470428466797,1.0
154,-0.37227410078048706,-40.696590423583984,1.0
155,41.921573638916016,-21.995983123779297,-1.0
156,24.69597053527832,23.6499080657959,1.0
157,-20.609996795654297,-28.300504684448242,1.0
158,15.29839038848877,-2.6525871753692627,-1.0
159,-34.385841369628906,-13.062262535095215,1.0
160,-5.660720348358154,19.61598014831543,-1.0
161,7.56257963180542,-44.53617858886719,1.0
162,-14.236026763916016,35.389244079589844,-1.0
163,-9.28823471069336,-11.875640869140625,1.0
164,34.63368225097656,-13.499713897705078,1.0
165,34.85475540161133,24.829294204711914,1.0
166,-10.537291526794434,44.01155471801758,1.0
167,-4.01253080368042,-28.66362953186035,1.0
168,-14.211016654968262,-9.353246688842773,1.0
169,33.751426696777344,3.6544244289398193,-1.0
170,-20.619457244873047,-13.341650009155273,-1.0
171,-5.994332313537598,0.9300324320793152,1.0
172,3.4891855716705322,42.535552978515625,1.0
173,-24.895139694213867,1.3916701078414917,1.0
174,13.256012916564941,40.09526062011719,1.0
175,-3.228294849395752,34.627899169921875,1.0
176,-5.744443893432617,14.337936401367188,1.0
177,-17.68509292602539,-14.131510734558105,1.0
178,17.27556610107422,29.973812103271484,-1.0
179,-24.988937377929688,2.030362844467163,1.0
180,-1.9664039611816406,49.96367263793945,1.0
181,18.777021408081055,28.226634979248047,-1.0
182,23.92055320739746,29.461475372314453,1.0
183,-11.839900016784668,-22.9665584564209,1.0
184,-21.28459930419922,10.966096878051758,-1.0
185,13.178936004638672,24.274242401123047,-1.0
186,-11.72927188873291,-18.684127807617188,1.0
187,-39.97203063964844,-7.0387654304504395,-1.0
188,7.016965866088867,-39.51860809326172,1.0
189,-4.928994655609131,40.6021614074707,-1.0
190,30.169782638549805,0.3271431624889374,-1.0
191,26.59247589111328,-5.609163284301758,-1.0
192,-30.90015411376953,18.506074905395508,-1.0
193,48.361244201660156,-20.249256134033203,-1.0
194,-45.17822265625,8.159455299377441,-1.0
195,14.679825782775879,22.146474838256836,-1.0
196,2.4585278034210205,-37.58627700805664,1.0
197,-24.672597885131836,-29.87737464904785,1.0
198,31.213733673095703,2.6036059856414795,-1.0
199,-46.54587173461914,7.111532211303711,-1.0
200,-15.67569637298584,19.85689353942871,-1.0
201,18.680387496948242,30.5250186920166,-1.0
202,-46.39214324951172,-3.187268018722534,-1.0
203,4.072491645812988,-36.85603332519531,1.0
204,-4.6922736167907715,51.470558166503906,-1.0
205,4.470678329467773,-39.5374755859375,1.0
206,32.57524490356445,-26.432104110717773,-1.0
207,33.37255859375,26.632246017456055,1.0
208,3.6622776985168457,-6.079848289489746,1.0
209,9.510048866271973,-41.74556350708008,1.0
210,21.36492919921875,-31.022186279296875,-1.0
211,-11.909263610839844,19.054561614990234,-1.0
212,14.901168823242188,-32.28309631347656,1.0
213,46.82524490356445,-22.17673683166504,-1.0
214,-18.706802368164062,18.37531089782715,-1.0
215,-46.53437805175781,1.8944404125213623,-1.0
216,27.906831741333008,-12.173961639404297,1.0
217,-24.39460563659668,31.413169860839844,1.0
218,-6.253024578094482,-0.41546759009361267,1.0
219,-36.54825210571289,2.377206563949585,-1.0
220,-41.417240142822266,-5.973176956176758,-1.0
221,-27.159366607666016,30.47420310974121,1.0
222,3.9952564239501953,41.39457321166992,-1.0
223,16.539358139038086,-33.37569046020508,1.0
224,-5.926222801208496,-17.402877807617188,1.0
225,15.922412872314453,33.22732162475586,-1.0
226,0.6770579218864441,13.591699600219727,1.0
227,10.939948081970215,33.42180252075195,1.0
228,-37.93905258178711,2.6503498554229736,-1.0
229,-27.90040397644043,33.82696533203125,1.0
230,-32.61296844482422,-20.01980972290039,-1.0
231,16.61640167236328,11.458971977233887,1.0
232,-21.01304054260254,33.04623031616211,1.0
233,-9.847696304321289,11.622759819030762,1.0
234,41.482513427734375,9.486917495727539,1.0
235,-34.13917922973633,15.746758460998535,-1.0
236,-24.328683853149414,-30.400955200195312,1.0
237,-37.682804107666016,-19.11956024169922,1.0
238,-43.81008529663086,-0.7530862092971802,-1.0
239,-43.71562576293945,0.9074755311012268,-1.0
240,27.009607315063477,-7.083623886108398,-1.0
241,-30.88880157470703,-15.006194114685059,1.0
242,-26.536182403564453,-31.331436157226562,1.0
243,-6.460719585418701,0.5376346707344055,-1.0
244,30.6044864654541,-21.124267578125,1.0
245,4.835805892944336,-43.99003219604492,1.0
246,27.519277572631836,-29.050085067749023,-1.0
247,40.139671325683594,3.811577320098877,1.0
248,-23.69169807434082,-1.1014201641082764,1.0
249,5.070420742034912,40.03532409667969,1.0
250,2.2995266914367676,-4.851436614990234,1.0
251,2.048792600631714,-47.15544128417969,1.0
252,-6.3477959632873535,48.88349151611328,-1.0
253,7.802243709564209,6.723668575286865,-1.0
254,23.252132415771484,-25.409303665161133,-1.0
255,34.61153793334961,-13.418205261230469,1.0
256,31.41986083984375,17.497562408447266,-1.0
257,43.744903564453125,-15.723016738891602,-1.0
258,18.959224700927734,-18.526548385620117,1.0
259,16.82990074157715,28.838348388671875,-1.0
260,-13.66295051574707,-30.861011505126953,-1.0
261,20.289941787719727,34.43275833129883,-1.0
262,31.05375862121582,-21.7158260345459,1.0
263,37.57855224609375,-17.30858612060547,-1.0
264,21.04453468322754,-18.208431243896484,1.0
265,16.400875091552734,-1.456760048866272,-1.0
266,-7.8490753173828125,35.285831451416016,-1.0
267,23.665788650512695,27.679590225219727,1.0
268,-4.688375473022461,-29.10208511352539,1.0
269,10.781267166137695,37.10099411010742,1.0
270,6.349240779876709,-13.974477767944336,-1.0
271,-31.474966049194336,16.039024353027344,-1.0
272,-6.2554168701171875,34.05990219116211,-1.0
273,-8.011787414550781,-31.645404815673828,-1.0
274,-18.81449317932129,-15.415616989135742,1.0
275,30.165048599243164,21.302967071533203,1.0
276,0.07364793121814728,22.040189743041992,-1.0
277,-5.099594593048096,14.128317832946777,-1.0
278,6.623226642608643,18.39557456970215,-1.0
279,-44.67823028564453,-2.4649620056152344,-1.0
280,18.65021514892578,-35.56832504272461,1.0
281,-20.064180374145508,18.602031707763672,-1.0
282,-19.000844955444336,31.69088363647461,-1.0
283,2.492873191833496,32.268943786621094,-1.0
284,-24.474702835083008,-2.0795202255249023,1.0
285,-29.508386611938477,-22.950271606445312,-1.0
286,-14.68256950378418,-18.696949005126953,1.0
287,-22.182334899902344,4.523530960083008,-1.0
288,-16.088581085205078,-7.737835884094238,1.0
289,-6.267504692077637,19.453964233398438,-1.0
290,10.867578506469727,10.175810813903809,-1.0
291,40.62495040893555,-21.82244873046875,-1.0
292,-11.115705490112305,30.526165008544922,-1.0
293,26.922147750854492,37.07781982421875,1.0
294,2.298654317855835,46.83559036254883,-1.0
295,38.132179260253906,20.659563064575195,1.0
296,32.36968231201172,16.736501693725586,1.0
297,-12.446904182434082,-14.6742582321167,1.0
298,12.94780445098877,13.302728652954102,1.0
299,47.80439758300781,-20.698274612426758,-1.0
300,-25.728260040283203,17.418020248413086,-1.0
301,2.299891948699951,31.63510513305664,-1.0
302,-14.923952102661133,-5.762147426605225,1.0
303,-2.6226634979248047,-5.732320785522461,1.0
304,6.015459060668945,-10.231147766113281,-1.0
305,1.3226689100265503,-5.961872100830078,1.0
306,8.413684844970703,7.1622419357299805,-1.0
307,32.99277877807617,-11.615352630615234,-1.0
308,-13.149214744567871,-6.56725549697876,-1.0
309,-1.829387903213501,18.74477195739746,-1.0
310,-46.07242965698242,-4.803363800048828,-1.0
311,-9.178481101989746,-10.81836223602295,1.0
312,-46.4217643737793,8.946673393249512,-1.0
313,17.80165672302246,22.045011520385742,-1.0
314,-13.812582969665527,35.230838775634766,-1.0
315,-47.753475189208984,-0.1205410584807396,-1.0
316,-12.793283462524414,-28.002588272094727,-1.0
317,14.000528335571289,19.59954261779785,-1.0
318,8.935417175292969,10.274720191955566,1.0
319,14.545894622802734,-1.604915976524353,-1.0
320,15.816702842712402,-24.452791213989258,1.0
321,35.36642837524414,18.500795364379883,1.0
322,5.088971138000488,14.022950172424316,1.0
323,-36.96010208129883,-14.145739555358887,-1.0
324,44.37128448486328,10.798213005065918,1.0
325,36.77092361450195,-21.705848693847656,1.0
326,24.656494140625,26.02288055419922,1.0
327,-36.068748474121094,-17.291011810302734,1.0
328,-18.130712509155273,-12.076663970947266,1.0
329,8.49138069152832,14.91671371459961,1.0
330,-7.074832916259766,31.622161865234375,-1.0
331,22.172786712646484,36.37571716308594,-1.0
332,42.07484436035156,-21.395883560180664,-1.0
333,6.573655605316162,9.670166969299316,1.0
334,18.787078857421875,-20.0892276763916,1.0
335,26.98293685913086,22.136627197265625,1.0
336,-31.694263458251953,13.425469398498535,-1.0
337,-21.407915115356445,-30.35651969909668,1.0
338,18.42377471923828,36.97136688232422,-1.0
339,-26.12599754333496,-29.213104248046875,1.0
340,-25.884376525878906,-2.567542314529419,1.0
341,-12.943763732910156,17.92460823059082,-1.0
342,-34.160850524902344,-19.300384521484375,1.0
343,-9.241963386535645,14.405309677124023,-1.0
344,-19.757495880126953,-10.396777153015137,1.0
345,-24.662057876586914,22.873510360717773,1.0
346,-26.049943923950195,-29.95323371887207,1.0
347,24.170495986938477,-10.331805229187012,-1.0
348,-1.9675841331481934,45.70256423950195,-1.0
349,8.562384605407715,-38.77850341796875,1.0
350,-23.478498458862305,-0.3806139826774597,1.0
351,21.46896743774414,-23.44113540649414,1.0
352,-47.531105041503906,4.865231037139893,-1.0
353,-15.304506301879883,-6.722546577453613,1.0
354,23.794570922851562,35.06184005737305,-1.0
355,19.52109146118164,33.81886672973633,-1.0
356,-4.294821262359619,-29.445011138916016,1.0
357,-12.440396308898926,-28.139604568481445,-1.0
358,32.920936584472656,-12.383917808532715,-1.0
359,-21.62432861328125,7.686233043670654,1.0
360,-4.794342041015625,47.399574279785156,-1.0
361,22.38689422607422,36.962886810302734,-1.0
362,-5.919861793518066,-8.923603057861328,-1.0
363,-28.20334815979004,18.184715270996094,-1.0
364,3.9321718215942383,13.450575828552246,1.0
365,18.064783096313477,-33.261634826660156,1.0
366,46.323970794677734,-19.80413055419922,-1.0
367,-36.493431091308594,7.569089889526367,1.0
368,-25.79404640197754,-31.51369857788086,1.0
369,48.90398406982422,-17.55449676513672,-1.0
370,2.802323579788208,-3.913752794265747,1.0
371,49.54219436645508,-17.745267868041992,-1.0
372,-1.8456465005874634,-4.327653884887695,1.0
373,-28.651418685913086,14.835721969604492,-1.0
374,27.70654296875,-3.203139066696167,1.0
375,19.578962326049805,-33.98478317260742,1.0
376,-25.457670211791992,7.683870315551758,-1.0
377,-2.6659700870513916,48.23365020751953,-1.0
378,-32.83510971069336,-23.33816909790039,-1.0
379,15.992501258850098,29.884658813476562,-1.0
380,-20.39797019958496,-0.28074997663497925,1.0
381,-32.722042083740234,-5.288214206695557,-1.0
382,43.76221466064453,9.76419734954834,1.0
383,-22.8392391204834,10.251941680908203,-1.0
384,-39.941654205322266,8.517068862915039,-1.0
385,-44.015560150146484,13.2539644241333,1.0
386,33.0252571105957,1.554417610168457,-1.0
387,27.437347412109375,-4.147409439086914,-1.0
388,12.835958480834961,16.213638305664062,-1.0
389,-4.741799354553223,34.14797592163086,-1.0
390,-40.323184967041016,-18.275049209594727,1.0
391,21.235055923461914,33.50282287597656,-1.0
392,-21.854022979736328,-16.55712127685547,1.0
393,3.687471389770508,-13.300333976745605,-1.0
394,5.053023815155029,15.785109519958496,1.0
395,-5.211153984069824,41.74313735961914,-1.0
396,-1.8070318698883057,-41.05490493774414,1.0
397,-2.902587652206421,-39.188838958740234,1.0
398,-18.575321197509766,-10.163427352905273,1.0
399,-17.571603775024414,-9.105091094970703,1.0
400,13.904356002807617,0.07900945842266083,-1.0
401,-43.847599029541016,-7.4259538650512695,-1.0
402,-12.592057228088379,38.445587158203125,-1.0
403,15.03079891204834,40.923858642578125,1.0
404,-42.64069747924805,9.878933906555176,-1.0
405,30.922555923461914,-0.19384878873825073,-1.0
406,-16.695457458496094,20.76939582824707,-1.0
407,-11.397446632385254,-17.75428009033203,1.0
408,12.31015682220459,-25.330432891845703,1.0
409,-5.469217300415039,49.585411071777344,-1.0
410,-0.48340240120887756,-6.376524448394775,1.0
411,21.38736915588379,-25.757116317749023,-1.0
412,-26.942150115966797,-33.24980926513672,1.0
413,-10.906885147094727,34.855403900146484,-1.0
414,0.24486814439296722,-37.86009216308594,1.0
415,36.19364547729492,-9.773720741271973,1.0
416,-11.78837776184082,-11.017635345458984,-1.0
417,6.72722053527832,16.23301887512207,1.0
418,42.802059173583984,15.369298934936523,1.0
419,-17.849699020385742,-15.119423866271973,1.0
420,36.025604248046875,-16.375892639160156,-1.0
421,42.26060485839844,16.578216552734375,1.0
422,21.1272029876709,-1.37456214427948,-1.0
423,11.46937084197998,23.82086181640625,-1.0
424,-3.9282643795013428,13.371700286865234,1.0
425,1.4059498310089111,14.307259559631348,1.0
426,48.26982879638672,-22.52043914794922,-1.0
427,30.229080200195312,-23.604543685913086,-1.0
428,39.336036682128906,6.87151575088501,-1.0
429,2.7559642791748047,-38.23835372924805,1.0
430,40.719757080078125,-18.880725860595703,-1.0
431,-23.4945011138916,-15.999703407287598,1.0
432,19.99357795715332,-4.591136932373047,-1.0
433,-10.385436058044434,17.4364013671875,-1.0
434,37.558082580566406,13.610544204711914,1.0
435,-24.97579002380371,23.808698654174805,1.0
436,-18.056913375854492,-9.838546752929688,1.0
437,15.178666114807129,32.568233489990234,-1.0
438,-24.867490768432617,-3.5226802825927734,1.0
439,-38.7867431640625,-16.616350173950195,1.0
440,35.25758361816406,-10.738359451293945,1.0
441,38.84971237182617,4.85122537612915,1.0
442,-23.04415512084961,8.759788513183594,1.0
443,32.61240768432617,10.405340194702148,-1.0
444,48.272342681884766,-21.347074508666992,-1.0
445,1.330938696861267,35.471588134765625,-1.0
446,-25.108671188354492,34.50274658203125,1.0
447,-15.818619728088379,33.40464401245117,-1.0
448,10.151433944702148,44.930809020996094,-1.0
449,22.59085464477539,-31.523008346557617,-1.0
450,-43.472225189208984,-5.250153064727783,-1.0
451,38.674678802490234,9.0086669921875,1.0
452,-39.626068115234375,-8.182089805603027,-1.0
453,6.826877593994141,40.06867599487305,1.0
454,38.59022521972656,12.109248161315918,1.0
455,31.158973693847656,2.2014377117156982,-1.0
456,5.820695400238037,14.945926666259766,1.0
457,-25.651037216186523,-0.8767734169960022,1.0
458,-40.21693801879883,-20.108667373657227,1.0
459,-27.593034744262695,10.76213264465332,-1.0
460,31.82784080505371,13.437774658203125,-1.0
461,-19.959606170654297,-14.802289962768555,1.0
462,15.3570556640625,-26.690509796142578,1.0
463,19.960155487060547,12.187657356262207,1.0
464,-17.19926643371582,-11.971854209899902,1.0
465,24.456933975219727,30.22459602355957,1.0
466,33.88243865966797,-14.965365409851074,1.0
467,-5.966119289398193,-18.254255294799805,1.0
468,-34.13383102416992,-16.963918685913086,1.0
469,-0.39609095454216003,43.7402458190918,1.0
470,-14.28459358215332,20.58491325378418,-1.0
471,-40.3444938659668,-19.12366485595703,1.0
472,-3.952998638153076,18.657426834106445,-1.0
473,-13.279581069946289,-15.536107063293457,1.0
474,25.010568618774414,-22.61532974243164,-1.0
475,17.15868377685547,-0.16568967700004578,-1.0
476,-38.826419830322266,-15.602540969848633,1.0
477,-46.406333923339844,5.14463996887207,-1.0
478,-17.25695037841797,27.64553451538086,-1.0
479,31.158039093017578,-29.671377182006836,1.0
480,4.473176956176758,-10.645893096923828,-1.0
481,1.092240333557129,-43.91179656982422,1.0
482,39.11159896850586,16.72589111328125,1.0
483,32.77131652832031,-19.697351455688477,-1.0
484,-6.791592121124268,-9.492083549499512,-1.0
485,30.630970001220703,17.641504287719727,-1.0
486,13.229117393493652,35.28183364868164,-1.0
487,29.541765213012695,-1.7730469703674316,-1.0
488,16.935470581054688,-31.92665672302246,1.0
489,1.5490719079971313,14.972057342529297,1.0
490,-1.4758658409118652,-30.777542114257812,1.0
491,-2.565070867538452,45.4205207824707,-1.0
492,-37.816123962402344,0.7546578645706177,-1.0
493,29.469257354736328,-0.027334876358509064,-1.0
494,22.142160415649414,-26.624265670776367,-1.0
495,1.5255908966064453,27.95149040222168,-1.0
496,-26.591854095458984,30.06691551208496,1.0
497,1.7728869915008545,-31.81989097595215,1.0
498,-21.745115280151367,-30.813873291015625,1.0
499,24.083110809326172,-8.909137725830078,1.0
500,-25.117408752441406,31.06107521057129,1.0
501,-25.793684005737305,19.816572189331055,-1.0
502,28.614273071289062,-5.389211654663086,-1.0
503,13.004209518432617,45.27468490600586,1.0
504,-40.282657623291016,5.448302745819092,-1.0
505,4.456326961517334,-45.40852355957031,1.0
506,33.95457077026367,13.29704475402832,-1.0
507,-0.36015912890434265,32.9239616394043,-1.0
508,38.97689437866211,-19.812915802001953,-1.0
509,-31.25473403930664,12.67788314819336,-1.0
510,0.40255704522132874,13.837723731994629,1.0
511,1.4316565990447998,30.581241607666016,-1.0
512,-11.604120254516602,35.093509674072266,-1.0
513,42.53324508666992,-16.141435623168945,-1.0
514,-4.340601921081543,21.355003356933594,-1.0
515,-5.079900741577148,17.88458824157715,-1.0
516,-6.861679553985596,-16.85987091064453,1.0
517,16.248125076293945,-1.5435351133346558,-1.0
518,46.757179260253906,-20.358083724975586,-1.0
519,17.739927291870117,-3.437290906906128,1.0
520,-12.976284980773926,26.194547653198242,-1.0
521,-14.86417007446289,-9.204611778259277,1.0
522,-23.22857093811035,-16.42975425720215,1.0
523,-47.63526916503906,-2.3052830696105957,-1.0
524,-24.1794376373291,-37.0237922668457,-1.0
525,-28.197463989257812,11.168832778930664,-1.0
526,-39.202938079833984,11.626953125,-1.0
527,20.670856475830078,16.189985275268555,1.0
528,19.67181396484375,-8.757664680480957,-1.0
529,-28.278013229370117,-23.283157348632812,-1.0
530,-24.451351165771484,29.520069122314453,1.0
531,42.11111831665039,-24.305458068847656,-1.0
532,27.604734420776367,26.280231475830078,1.0
533,26.325830459594727,36.80607986450195,1.0
534,-40.21894073486328,-18.868053436279297,1.0
535,-11.889310836791992,-28.182083129882812,-1.0
536,21.161602020263672,-5.724277496337891,-1.0
537,-37.4935302734375,1.8877328634262085,-1.0
538,-8.016289710998535,31.290035247802734,-1.0
539,-45.47385787963867,-5.060544013977051,-1.0
540,3.936028003692627,6.501805782318115,-1.0
541,-21.90550994873047,19.095436096191406,-1.0
542,-24.260263442993164,0.7496371865272522,1.0
543,22.981552124023438,-22.71584129333496,-1.0
544,-24.404659271240234,-3.325042247772217,1.0
545,0.9335298538208008,-45.57799530029297,1.0
546,-36.015907287597656,1.5807007551193237,-1.0
547,1.8580396175384521,-42.40851593017578,1.0
548,-1.9910837411880493,-9.14494514465332,-1.0
549,-19.491443634033203,1.0459657907485962,1.0
550,-8.983671188354492,-14.280712127685547,1.0
551,-22.252687454223633,33.7322883605957,1.0
552,3.5162482261657715,-35.919212341308594,1.0
553,-18.77625846862793,-11.661405563354492,1.0
554,-9.569384574890137,33.28875732421875,-1.0
555,28.41951560974121,-14.40738296508789,1.0
556,-25.086292266845703,21.6787166595459,-1.0
557,10.638134002685547,40.391178131103516,-1.0
558,4.208554267883301,-44.761844635009766,1.0
559,24.744548797607422,-5.6412482261657715,1.0
560,21.673057556152344,-1.3551851511001587,-1.0
561,22.709285736083984,12.61610221862793,-1.0
562,-0.08027362823486328,49.00584030151367,-1.0
563,-31.453691482543945,-24.128175735473633,-1.0
564,17.600948333740234,-23.260480880737305,1.0
565,28.328689575195312,28.82501983642578,1.0
566,20.83648109436035,-28.106708526611328,1.0
567,29.183120727539062,-19.136037826538086,1.0
568,46.84092712402344,-16.2287654876709,1.0
569,12.559680938720703,31.293352127075195,-1.0
570,-0.49869829416275024,-2.76983380317688,1.0
571,18.512521743774414,-8.21909236907959,-1.0
572,-40.6007080078125,-15.082275390625,-1.0
573,-15.34281063079834,18.483718872070312,-1.0
574,33.2947883605957,-14.20563793182373,1.0
575,-36.62556076049805,-19.182260513305664,1.0
576,-0.8229310512542725,-30.121559143066406,1.0
577,-7.60161018371582,15.249217987060547,-1.0
578,31.149215698242188,6.549584865570068,-1.0
579,-2.6685094833374023,-23.523452758789062,1.0
580,31.3134708404541,-28.089168548583984,-1.0
581,-20.95652961730957,-32.572723388671875,1.0
582,43.446258544921875,14.189132690429688,1.0
583,-20.551162719726562,32.042179107666016,1.0
584,25.843830108642578,-5.255004405975342,-1.0
585,-13.424403190612793,37.395912170410156,-1.0
586,13.140396118164062,-15.45107364654541,-1.0
587,18.009695053100586,-8.09030818939209,-1.0
588,-39.056636810302734,11.79146957397461,-1.0
589,2.163243293762207,-35.53191375732422,1.0
