,x,y,target
64,-13.711256980895996,-15.56906509399414,0.0
65,-24.549562454223633,-26.429922103881836,0.0
66,-19.508724212646484,-26.664159774780273,0.0
67,-16.89961814880371,-18.812847137451172,0.0
68,-12.851847648620605,-25.94580078125,0.0
69,-30.335065841674805,-16.568344116210938,0.0
70,-21.761571884155273,-14.373860359191895,0.0
71,-25.4466609954834,-15.197925567626953,0.0
72,-28.50584602355957,-22.246013641357422,0.0
73,-12.212769508361816,-18.738693237304688,0.0
74,-24.653682708740234,-23.475019454956055,0.0
75,-19.08443260192871,-23.733924865722656,0.0
76,-16.1668758392334,-21.38471031188965,0.0
77,-15.731006622314453,-24.602083206176758,0.0
78,-27.986682891845703,-18.72055435180664,0.0
79,-21.38534164428711,-17.521968841552734,0.0
80,-24.31433868408203,-18.657867431640625,0.0
81,-30.339078903198242,-24.686676025390625,0.0
82,-15.899664878845215,-13.063631057739258,0.0
83,-27.510189056396484,-26.272911071777344,0.0
84,-18.49492073059082,-29.72071647644043,0.0
85,-17.714292526245117,-16.47373390197754,0.0
86,-14.965025901794434,-29.814289093017578,0.0
87,-30.545692443847656,-13.24578857421875,0.0
88,-20.674821853637695,-11.449941635131836,0.0
89,-25.436891555786133,-10.897687911987305,0.0
90,-31.49396324157715,-21.161357879638672,0.0
91,-13.463728904724121,-15.232708930969238,0.0
92,-24.64239501953125,-26.049808502197266,0.0
93,-19.091951370239258,-26.65852928161621,0.0
94,-17.295263290405273,-18.946853637695312,0.0
95,-12.643816947937012,-25.56954002380371,0.0
96,-30.717897415161133,-16.770999908447266,0.0
97,-21.38520622253418,-14.513602256774902,0.0
98,-25.20823860168457,-15.517804145812988,0.0
99,-28.90031623840332,-22.193655014038086,0.0
100,-11.914050102233887,-18.427963256835938,0.0
101,-25.001068115234375,-23.6901798248291,0.0
102,-18.68536376953125,-23.74464988708496,0.0
103,-16.585609436035156,-21.43080711364746,0.0
104,-15.553194046020508,-24.248600006103516,0.0
105,-28.399028778076172,-18.748207092285156,0.0
106,-21.49017333984375,-17.13834571838379,0.0
107,-24.410348892211914,-18.250295639038086,0.0
108,1.7188973426818848,-46.982357025146484,0.0
109,11.735337257385254,-41.979957580566406,0.0
110,-4.150771617889404,-39.99656677246094,0.0
111,4.7001848220825195,-44.81611251831055,0.0
112,10.958532333374023,-39.445953369140625,0.0
113,-1.484233021736145,-36.29343795776367,0.0
114,7.415253639221191,-29.964963912963867,0.0
115,10.257568359375,-31.943462371826172,0.0
116,0.4874645471572876,-32.29249954223633,0.0
117,-1.3695722818374634,-46.612281799316406,0.0
118,15.228702545166016,-40.36206817626953,0.0
119,-6.996435642242432,-38.966651916503906,0.0
120,-3.716184139251709,-44.619415283203125,0.0
121,14.909138679504395,-37.44552993774414,0.0
122,-5.204804420471191,-33.4384765625,0.0
123,2.567568063735962,-28.31403350830078,0.0
124,13.660844802856445,-33.33009719848633,0.0
125,-1.4639348983764648,-29.796886444091797,0.0
126,0.4394710063934326,-44.458595275878906,0.0
127,8.348658561706543,-42.02935028076172,0.0
128,-1.5946837663650513,-41.15555953979492,0.0
129,4.043262004852295,-42.02040100097656,0.0
130,6.799087047576904,-39.6657600402832,0.0
131,0.8362981081008911,-37.807212829589844,0.0
132,5.328889846801758,-33.35984420776367,0.0
133,7.001247882843018,-35.48102951049805,0.0
134,2.1823723316192627,-34.41034698486328,0.0
135,1.9709973335266113,-47.28592300415039,0.0
136,11.798727035522461,-42.38383483886719,0.0
137,-3.9878597259521484,-39.590301513671875,0.0
138,4.836430072784424,-45.19892501831055,0.0
139,10.885704040527344,-39.04897689819336,0.0
140,-1.842166543006897,-36.118343353271484,0.0
141,6.99988317489624,-29.928064346313477,0.0
142,10.182214736938477,-32.369754791259766,0.0
143,0.16846700012683868,-32.545345306396484,0.0
144,-1.4964896440505981,-47.004188537597656,0.0
145,15.043234825134277,-40.73774337768555,0.0
146,-6.896611213684082,-38.53798294067383,0.0
147,-3.9906351566314697,-44.93349838256836,0.0
148,14.476643562316895,-37.429847717285156,0.0
149,-5.287103652954102,-33.853546142578125,0.0
150,2.842517375946045,-28.645584106445312,0.0
151,13.36978816986084,-33.653079986572266,0.0
152,-1.787355661392212,-30.088186264038086,0.0
153,0.7450864315032959,-44.191593170166016,0.0
154,8.512253761291504,-42.38811111450195,0.0
155,-1.2688124179840088,-40.88591003417969,0.0
156,3.8370425701141357,-41.67448043823242,0.0
157,7.076108932495117,-39.37681579589844,0.0
158,1.2028305530548096,-37.997169494628906,0.0
159,5.130950927734375,-33.0264892578125,0.0
160,7.410636901855469,-35.431400299072266,0.0
161,2.409247398376465,-34.729976654052734,0.0
162,2.3127212524414062,-47.752071380615234,0.0
163,11.905692100524902,-42.956634521484375,0.0
164,-3.795875310897827,-39.034278869628906,0.0
165,5.05820369720459,-45.74064636230469,0.0
166,10.805798530578613,-38.48467254638672,0.0
167,-2.3523550033569336,-35.87394714355469,0.0
168,6.433811664581299,-29.81926727294922,0.0
169,10.120497703552246,-32.95351791381836,0.0
170,-0.30419039726257324,-32.880035400390625,0.0
171,-1.6970852613449097,-47.55422592163086,0.0
172,14.889469146728516,-41.29657745361328,0.0
173,-6.803955554962158,-37.94990539550781,0.0
174,-4.387178897857666,-45.37165832519531,0.0
175,13.897631645202637,-37.377647399902344,0.0
176,-5.462653636932373,-34.40372848510742,0.0
177,3.2203290462493896,-29.084768295288086,0.0
178,12.970998764038086,-34.084842681884766,0.0
179,-2.2626571655273438,-30.450965881347656,0.0
180,1.1560263633728027,-43.803977966308594,0.0
181,8.723274230957031,-42.92439651489258,0.0
182,-0.8170654773712158,-40.53951644897461,0.0
183,3.569761276245117,-41.17850875854492,0.0
184,7.4642534255981445,-38.96873474121094,0.0
185,1.7228413820266724,-38.241634368896484,0.0
186,4.836396217346191,-32.54534149169922,0.0
187,7.978741645812988,-35.380760192871094,0.0
188,2.7642741203308105,-35.1654167175293,0.0
189,2.557657241821289,-48.10576629638672,0.0
190,11.988155364990234,-43.37208557128906,0.0
191,-3.69468355178833,-38.63715744018555,0.0
192,5.230968952178955,-46.14094543457031,0.0
193,10.759038925170898,-38.07465362548828,0.0
194,-2.7186245918273926,-35.71061706542969,0.0
195,6.040426731109619,-29.711061477661133,0.0
196,10.110797882080078,-33.37098693847656,0.0
197,-0.6620789766311646,-33.08620071411133,0.0
198,-1.8495460748672485,-47.95521926879883,0.0
199,14.848604202270508,-41.722965240478516,0.0
200,-6.774189472198486,-37.526893615722656,0.0
201,-4.680156707763672,-45.68342971801758,0.0
202,13.497763633728027,-37.3057975769043,0.0
203,-5.632622718811035,-34.775489807128906,0.0
204,3.4794018268585205,-29.389192581176758,0.0
205,12.685661315917969,-34.39009475708008,0.0
206,-2.6262192726135254,-30.684040069580078,0.0
207,1.4320520162582397,-43.52104949951172,0.0
208,8.869148254394531,-43.31739807128906,0.0
209,-0.4895976483821869,-40.323646545410156,0.0
210,3.4027318954467773,-40.817867279052734,0.0
211,7.739746570587158,-38.67449188232422,0.0
212,2.1046807765960693,-38.392730712890625,0.0
213,4.625768661499023,-32.19596481323242,0.0
214,8.389857292175293,-35.35932159423828,0.0
215,3.0307729244232178,-35.465389251708984,0.0
216,-2.944859743118286,16.632606506347656,0.0
217,-5.854456901550293,33.47847366333008,0.0
218,-8.751524925231934,15.874983787536621,0.0
219,-1.1470955610275269,22.2608699798584,0.0
220,-6.361380577087402,29.402938842773438,0.0
221,-8.025732040405273,25.32301902770996,0.0
222,-1.4093623161315918,19.23067283630371,0.0
223,-8.98437786102295,30.983469009399414,0.0
224,-12.132429122924805,25.1462345123291,0.0
225,3.5642974376678467,15.630970001220703,0.0
226,-2.4106252193450928,32.503273010253906,0.0
227,-11.302817344665527,16.921785354614258,1.0
228,4.510097026824951,22.072969436645508,0.0
229,-1.8996373414993286,29.244226455688477,0.0
230,-5.460362434387207,24.719482421875,1.0
231,4.333730697631836,18.178096771240234,0.0
232,-2.4313206672668457,35.501773834228516,1.0
233,-13.742237091064453,22.703248977661133,1.0
234,0.2300138771533966,16.09320831298828,0.0
235,1.8750287294387817,31.039295196533203,0.0
236,-8.860361099243164,18.97039794921875,0.0
237,1.6880685091018677,22.84737777709961,0.0
238,0.8499149680137634,28.285980224609375,0.0
239,-7.210147857666016,22.795082092285156,1.0
240,1.2263023853302002,18.6186580657959,0.0
241,1.5724480152130127,34.06834411621094,1.0
242,-10.572639465332031,22.821077346801758,1.0
243,-3.0673959255218506,16.25298309326172,0.0
244,-5.706847667694092,33.08430480957031,0.0
245,-8.346235275268555,15.962905883789062,0.0
246,-1.2320582866668701,22.645427703857422,0.0
247,-5.960254669189453,29.322839736938477,0.0
248,-7.965024471282959,25.715497970581055,0.0
249,-1.7459774017333984,19.428241729736328,0.0
250,-8.833111763000488,31.369714736938477,0.0
251,-11.924671173095703,25.498619079589844,0.0
252,3.4058616161346436,15.258136749267578,0.0
253,-2.048372268676758,32.32966613769531,0.0
254,-11.516523361206055,17.278905868530273,1.0
255,4.622250080108643,22.46319580078125,0.0
256,-1.9432507753372192,28.865129470825195,0.0
257,-5.105549335479736,24.872087478637695,1.0
258,4.5595808029174805,18.51171112060547,0.0
259,-2.0083634853363037,35.497711181640625,1.0
260,-13.68549633026123,22.28824806213379,1.0
261,0.136075958609581,15.694971084594727,0.0
262,2.2897396087646484,30.960784912109375,0.0
263,-8.454626083374023,19.02199363708496,1.0
264,1.7428057193756104,23.244762420654297,0.0
265,1.1774253845214844,28.06310272216797,1.0
266,-6.882473468780518,22.561952590942383,1.0
267,1.347334384918213,18.99818992614746,0.0
268,1.9735561609268188,34.041378021240234,1.0
269,-10.44831371307373,22.441390991210938,1.0
270,-3.23762845993042,15.697991371154785,0.0
271,-5.504687309265137,32.55377960205078,0.0
272,-7.7608771324157715,16.02843475341797,0.0
273,-1.3137143850326538,23.203208923339844,0.0
274,-5.40975284576416,29.191213607788086,0.0
275,-7.936548709869385,26.274574279785156,0.0
276,-2.2596542835235596,19.6616268157959,0.0
277,-8.700003623962402,31.931640625,0.0
278,-11.704273223876953,26.033918380737305,0.0
279,3.225412607192993,14.703391075134277,0.0
280,-1.521685004234314,32.13068389892578,0.0
281,-11.895913124084473,17.71822738647461,1.0
282,4.8027567863464355,23.01639175415039,0.0
283,-2.0118672847747803,28.303272247314453,1.0
284,-4.600127220153809,25.108518600463867,1.0
285,4.9354472160339355,18.937416076660156,0.0
286,-1.4285590648651123,35.5618782043457,1.0
287,-13.649852752685547,21.69756507873535,1.0
288,0.014414770528674126,15.12002182006836,0.0
289,2.874321222305298,30.8565731048584,0.0
290,-7.879641056060791,19.052522659301758,1.0
291,1.846753716468811,23.814788818359375,0.0
292,1.6798787117004395,27.790372848510742,1.0
293,-6.42213773727417,22.219844818115234,1.0
294,1.538508415222168,19.527572631835938,0.0
295,2.5534520149230957,34.03202438354492,1.0
296,-10.322491645812988,21.89345932006836,1.0
297,-3.360137462615967,15.2858304977417,0.0
298,-5.347740173339844,32.201534271240234,0.0
299,-7.3378987312316895,16.042707443237305,0.0
300,-1.358270525932312,23.609325408935547,0.0
301,-5.034538269042969,29.09495735168457,0.0
302,-7.961472511291504,26.67184066772461,0.0
303,-2.6438210010528564,19.81236457824707,0.0
304,-8.659239768981934,32.34174346923828,0.0
305,-11.591375350952148,26.444618225097656,0.0
306,3.11686635017395,14.279988288879395,0.0
307,-1.1439948081970215,32.00562286376953,0.0
308,-12.216519355773926,17.995481491088867,1.0
309,4.9478654861450195,23.420446395874023,0.0
310,-2.0503616333007812,27.899621963500977,1.0
311,-4.240248203277588,25.29038429260254,1.0
312,5.246850967407227,19.21751594543457,0.0
313,-1.0231072902679443,35.66971969604492,1.0
314,-13.660396575927734,21.272266387939453,1.0
315,-0.06862378865480423,14.683890342712402,0.0
316,3.3078267574310303,30.78484344482422,0.0
317,-7.462832927703857,19.04364776611328,1.0
318,1.9514633417129517,24.21977996826172,0.0
319,2.05765438079834,27.61107635498047,1.0
320,-6.091748237609863,21.967540740966797,1.0
321,1.6963539123535156,19.892610549926758,0.0
322,2.981318712234497,34.039283752441406,1.0
323,-10.266496658325195,21.501888275146484,1.0
324,-54.727508544921875,15.715341567993164,0.0
325,-31.388172149658203,13.343656539916992,0.0
326,-42.49034881591797,22.612133026123047,0.0
327,-51.18305206298828,20.709789276123047,0.0
328,-27.36493492126465,11.539645195007324,0.0
329,-45.70956802368164,22.851354598999023,0.0
330,-51.70175552368164,17.10283088684082,0.0
331,-27.192176818847656,14.867656707763672,0.0
332,-43.83491134643555,17.9537353515625,0.0
333,-48.843997955322266,9.445910453796387,0.0
334,-34.786231994628906,11.716650009155273,0.0
335,-38.2200813293457,13.399679183959961,1.0
336,-44.02922821044922,7.820470809936523,0.0
337,-37.16907501220703,7.983110427856445,0.0
338,-40.1773567199707,9.124397277832031,1.0
339,-46.59707260131836,12.087872505187988,0.0
340,-32.511070251464844,8.333148002624512,1.0
341,-42.238182067871094,14.314319610595703,1.0
342,-52.06648254394531,12.214174270629883,0.0
343,-34.00640106201172,15.070906639099121,0.0
344,-37.55863952636719,16.414459228515625,0.0
345,-48.370765686035156,17.611169815063477,0.0
346,-32.98994064331055,20.285808563232422,0.0
347,-37.437313079833984,21.05586814880371,1.0
348,-49.60995864868164,14.818804740905762,0.0
349,-29.845314025878906,18.525550842285156,1.0
350,-41.04034423828125,16.868942260742188,1.0
351,-54.45965576171875,15.379535675048828,0.0
352,-31.255474090576172,12.973555564880371,0.0
353,-42.42867660522461,22.194637298583984,0.0
354,-50.774391174316406,20.57464027404785,0.0
355,-27.75511360168457,11.34751033782959,0.0
356,-45.754844665527344,22.42450523376465,0.0
357,-51.974525451660156,17.402244567871094,0.0
358,-27.619413375854492,14.77771282196045,0.0
359,-43.83918380737305,18.374631881713867,0.0
360,-48.42946243286133,9.36794376373291,0.0
361,-34.787620544433594,11.307419776916504,0.0
362,-38.51786804199219,13.12325668334961,1.0
363,-44.11384582519531,8.238213539123535,0.0
364,-36.85055160522461,7.730197429656982,0.0
365,-40.374454498291016,9.49334716796875,1.0
366,-46.22333526611328,11.977733612060547,0.0
367,-32.84596252441406,8.077959060668945,1.0
368,-42.160491943359375,13.912308692932129,1.0
369,-51.656124114990234,12.225571632385254,0.0
370,-33.79319381713867,15.420818328857422,0.0
371,-37.6152458190918,16.82157325744629,1.0
372,-48.04096984863281,17.380945205688477,0.0
373,-33.153079986572266,19.885499954223633,1.0
374,-37.77460861206055,20.806344985961914,1.0
375,-49.22835159301758,14.641290664672852,0.0
376,-30.119274139404297,18.185073852539062,1.0
377,-40.87375259399414,17.24067497253418,1.0
378,-54.16059875488281,14.88591194152832,0.0
379,-31.073274612426758,12.438743591308594,0.0
380,-42.323081970214844,21.631153106689453,0.0
381,-50.20824432373047,20.44498062133789,0.0
382,-28.243085861206055,11.017388343811035,0.0
383,-45.846473693847656,21.849931716918945,0.0
384,-52.38838195800781,17.803327560424805,0.0
385,-28.185876846313477,14.65837574005127,0.0
386,-43.868438720703125,18.944849014282227,0.0
387,-47.87612533569336,9.191288948059082,0.0
388,-34.80967330932617,10.737770080566406,0.0
389,-38.912261962890625,12.717137336730957,1.0
390,-44.221580505371094,8.805084228515625,0.0
391,-36.438941955566406,7.3263750076293945,1.0
392,-40.675506591796875,9.985857963562012,1.0
393,-45.689849853515625,11.794529914855957,0.0
394,-33.256813049316406,7.669788837432861,1.0
395,-42.08884811401367,13.343871116638184,1.0
396,-51.095340728759766,12.162282943725586,0.0
397,-33.49086380004883,15.904289245605469,0.0
398,-37.66764831542969,17.38946533203125,1.0
399,-47.5632209777832,17.052310943603516,0.0
400,-33.3713493347168,19.34539222717285,1.0
401,-38.25616455078125,20.481348037719727,1.0
402,-48.693946838378906,14.414656639099121,0.0
403,-30.473859786987305,17.71908950805664,1.0
404,-40.65172576904297,17.774507522583008,1.0
405,-54.01009750366211,14.507957458496094,0.0
406,-30.95603370666504,12.045025825500488,0.0
407,-42.2243766784668,21.247949600219727,0.0
408,-49.801361083984375,20.40244483947754,0.0
409,-28.560998916625977,10.733633995056152,0.0
410,-45.94041061401367,21.452224731445312,0.0
411,-52.71053695678711,18.0889835357666,0.0
412,-28.577552795410156,14.580329895019531,0.0
413,-43.912750244140625,19.336721420288086,0.0
414,-47.49427795410156,9.028230667114258,0.0
415,-34.827613830566406,10.336618423461914,0.0
416,-39.180477142333984,12.428971290588379,1.0
417,-44.27426528930664,9.201692581176758,0.0
418,-36.16809844970703,7.00009298324585,1.0
419,-40.90998840332031,10.318593978881836,1.0
420,-45.31745529174805,11.662757873535156,0.0
421,-33.50758361816406,7.338509559631348,1.0
422,-42.06022262573242,12.93288803100586,1.0
423,-50.705101013183594,12.074128150939941,0.0
424,-33.26853561401367,16.23822021484375,0.0
425,-37.69218444824219,17.7872314453125,1.0
426,-47.2213020324707,16.81049346923828,0.0
427,-33.52369689941406,18.969383239746094,1.0
428,-38.60211181640625,20.28281593322754,1.0
429,-48.307559967041016,14.27881908416748,0.0
430,-30.710643768310547,17.386531829833984,1.0
431,-40.50115966796875,18.1637020111084,1.0
432,-36.88196563720703,-47.27078628540039,0.0
433,-25.51109504699707,-49.35055923461914,0.0
434,-32.57431411743164,-50.71442794799805,0.0
435,-32.638328552246094,-39.12023162841797,0.0
436,-20.112674713134766,-42.92118453979492,0.0
437,-22.564313888549805,-39.82110595703125,0.0
438,-33.484928131103516,-36.2430534362793,0.0
439,-22.014572143554688,-45.345458984375,0.0
440,-24.69109535217285,-35.52295684814453,0.0
441,-37.79948425292969,-44.54599380493164,0.0
442,-26.05954360961914,-52.486228942871094,0.0
443,-29.520626068115234,-51.50617980957031,0.0
444,-35.1795539855957,-40.327186584472656,0.0
445,-17.94001007080078,-45.009429931640625,0.0
446,-25.194204330444336,-41.14072036743164,0.0
447,-36.530906677246094,-36.97262954711914,0.0
448,-19.741016387939453,-47.337181091308594,0.0
449,-27.376476287841797,-38.578369140625,0.0
450,-34.74556350708008,-44.740177154541016,0.0
451,-22.228273391723633,-51.980201721191406,0.0
452,-29.113698959350586,-46.953609466552734,0.0
453,-32.80396270751953,-41.90949630737305,0.0
454,-16.227148056030273,-48.100894927978516,0.0
455,-27.91831398010254,-42.395896911621094,0.0
456,-35.725303649902344,-34.25383758544922,0.0
457,-17.754484176635742,-50.318603515625,0.0
458,-27.47046661376953,-34.71680450439453,0.0
459,-36.49284744262695,-47.446739196777344,0.0
460,-25.116456985473633,-49.44859313964844,0.0
461,-32.46579360961914,-50.289283752441406,0.0
462,-32.21975326538086,-39.104984283447266,0.0
463,-19.80964469909668,-42.63249588012695,0.0
464,-22.25452423095703,-39.57694625854492,0.0
465,-33.13962173461914,-35.99761199951172,0.0
466,-22.265125274658203,-45.67235565185547,0.0
467,-24.47037124633789,-35.88167953491211,0.0
468,-37.887996673583984,-44.14388656616211,0.0
469,-25.71318244934082,-52.71071243286133,0.0
470,-29.436473846435547,-51.07797622680664,0.0
471,-35.575714111328125,-40.40715789794922,0.0
472,-17.611570358276367,-44.7537727355957,0.0
473,-24.985370635986328,-41.46925735473633,0.0
474,-36.92618942260742,-37.075294494628906,0.0
475,-20.00295066833496,-47.65951919555664,0.0
476,-26.98550033569336,-38.48708724975586,0.0
477,-34.38619613647461,-44.940086364746094,0.0
478,-22.08397674560547,-52.35639953613281,0.0
479,-29.53315544128418,-46.96806716918945,0.0
480,-32.400272369384766,-42.01451110839844,0.0
481,-16.013315200805664,-47.75640869140625,0.0
482,-27.799915313720703,-42.79011535644531,0.0
483,-35.390289306640625,-34.005741119384766,0.0
484,-18.123119354248047,-50.507896423339844,0.0
485,-27.694738388061523,-35.073997497558594,0.0
486,-35.9846076965332,-47.740089416503906,0.0
487,-24.5661563873291,-49.57624053955078,0.0
488,-32.330589294433594,-49.71829605102539,0.0
489,-31.637903213500977,-39.07520294189453,0.0
490,-19.37548828125,-42.22189712524414,0.0
491,-21.80328369140625,-39.21315383911133,0.0
492,-32.674171447753906,-35.63335037231445,0.0
493,-22.621849060058594,-46.1346321105957,0.0
494,-24.09915542602539,-36.323726654052734,0.0
495,-38.09463882446289,-43.5996208190918,0.0
496,-25.276878356933594,-53.08776092529297,0.0
497,-29.33199691772461,-50.49849319458008,0.0
498,-36.15034866333008,-40.493404388427734,0.0
499,-17.14029312133789,-44.38981628417969,0.0
500,-24.69428253173828,-41.95599365234375,0.0
501,-37.49403762817383,-37.20890426635742,0.0
502,-20.3736515045166,-48.1104736328125,0.0
503,-26.441192626953125,-38.37129592895508,0.0
504,-33.88098907470703,-45.23209762573242,0.0
505,-21.85869598388672,-52.889869689941406,0.0
506,-30.104576110839844,-46.98982620239258,0.0
507,-31.838115692138672,-42.16151428222656,0.0
508,-15.639168739318848,-47.313331604003906,0.0
509,-27.611698150634766,-43.3335075378418,0.0
510,-34.9492073059082,-33.611690521240234,0.0
511,-18.596492767333984,-50.83794021606445,0.0
512,-28.041101455688477,-35.5301628112793,0.0
513,-35.63824462890625,-47.98104476928711,0.0
514,-24.174467086791992,-49.664634704589844,0.0
515,-32.255489349365234,-49.3154182434082,0.0
516,-31.2176513671875,-39.04460906982422,0.0
517,-19.052391052246094,-41.920528411865234,0.0
518,-21.46367073059082,-38.9449348449707,0.0
519,-32.35202407836914,-35.34514236450195,0.0
520,-22.879070281982422,-46.464881896972656,0.0
521,-23.793014526367188,-36.59400939941406,0.0
522,-38.2955322265625,-43.2188835144043,0.0
523,-25.000263214111328,-53.41300582885742,0.0
524,-29.25638771057129,-50.0958366394043,0.0
525,-36.579246520996094,-40.53816604614258,0.0
526,-16.78665542602539,-44.122825622558594,0.0
527,-24.489477157592773,-42.31081771850586,0.0
528,-37.91666793823242,-37.30938720703125,0.0
529,-20.64077377319336,-48.43719482421875,0.0
530,-26.05178451538086,-38.31012725830078,0.0
531,-33.52995681762695,-45.44162368774414,0.0
532,-21.698022842407227,-53.285701751708984,0.0
533,-30.510818481445312,-46.9959602355957,0.0
534,-31.435548782348633,-42.27265167236328,0.0
535,-15.341773986816406,-47.00540542602539,0.0
536,-27.46605682373047,-43.71940612792969,0.0
537,-34.64258575439453,-33.297996520996094,0.0
538,-18.889545440673828,-51.12726593017578,0.0
539,-28.31812286376953,-35.819454193115234,0.0
540,9.241835594177246,-69.00066375732422,0.0
541,24.633636474609375,-63.04448318481445,0.0
542,19.85466194152832,-66.89892578125,0.0
543,4.965981960296631,-62.85808181762695,0.0
544,22.95198631286621,-52.04920959472656,0.0
545,11.54002857208252,-60.08278274536133,0.0
546,6.398466110229492,-56.74831008911133,0.0
547,19.05514144897461,-49.788082122802734,0.0
548,10.266024589538574,-55.80579376220703,0.0
549,13.217906951904297,-68.3000717163086,0.0
550,25.814472198486328,-59.752010345458984,0.0
551,16.64867401123047,-66.87947082519531,1.0
552,6.0167107582092285,-65.9570541381836,0.0
553,25.02787971496582,-54.989315032958984,0.0
554,13.276543617248535,-62.61979293823242,1.0
555,3.6171231269836426,-58.933963775634766,0.0
556,15.692181587219238,-49.648216247558594,1.0
557,12.098806381225586,-52.83466720581055,1.0
558,11.538228988647461,-65.83423614501953,0.0
559,20.610361099243164,-59.63805389404297,0.0
560,17.95213508605957,-62.03299331665039,0.0
561,8.410524368286133,-62.714324951171875,0.0
562,19.731698989868164,-56.653865814208984,0.0
563,16.31467628479004,-59.52874755859375,1.0
564,7.94373083114624,-59.26059341430664,0.0
565,17.458168029785156,-54.61045837402344,1.0
566,12.914119720458984,-55.84926986694336,1.0
567,9.49084758758545,-69.32010650634766,0.0
568,24.203828811645508,-62.96576690673828,0.0
569,19.918710708618164,-66.46503448486328,0.0
570,4.604609966278076,-63.02952575683594,0.0
571,22.633163452148438,-52.351192474365234,0.0
572,11.857439994812012,-59.820682525634766,0.0
573,6.070409297943115,-56.51852035522461,0.0
574,18.968881607055664,-50.2147216796875,0.0
575,10.049073219299316,-55.45852279663086,0.0
576,13.08787727355957,-68.68325805664062,0.0
577,25.392663955688477,-59.644107818603516,0.0
578,16.629854202270508,-66.44798278808594,1.0
579,5.610918045043945,-66.00926208496094,0.0
580,24.64086151123047,-55.19762420654297,0.0
581,13.630240440368652,-62.409767150878906,1.0
582,3.4436914920806885,-58.56281661987305,0.0
583,15.621365547180176,-50.071807861328125,1.0
584,11.748820304870605,-52.642398834228516,1.0
585,11.1522855758667,-65.97107696533203,0.0
586,20.964303970336914,-59.849674224853516,0.0
587,18.077838897705078,-62.41876220703125,1.0
588,8.217052459716797,-63.06844711303711,0.0
589,20.069841384887695,-56.40568542480469,1.0
590,15.952245712280273,-59.35390090942383,1.0
591,7.563030242919922,-59.394500732421875,0.0
592,17.300268173217773,-54.235538482666016,1.0
593,13.29491901397705,-55.747955322265625,1.0
594,9.802742004394531,-69.81026458740234,0.0
